author,text,time,votes,cid
@SONGAZY,우울증은 전염되는거 같네요. 힘들다 ㅠㅠ,3주 전,0,Ugzu22ML7YRd7gZnRrF4AaABAg
@한영덕-k9y,"참여완료
영상을 보면서 우을증을 극복해가는 두 부부의 과정이 많은걸 느끼게 하네요.",3주 전,1,Ugy1020KVX-HCQGta5l4AaABAg
@수호김-m6y,"참여완료
우울증 극복 멋져요 
행복한 오늘, 좋아요 누르고 동참해서 좋은시간이네요. 
sns 활발한 소통도 이어가고 팔로우 유지도 쭈욱 이어갈게요 번창하소",3주 전,1,Ugw8jiYSoLic6MLJeQJ4AaABAg
@jsp2129,우울증과 싸우는 아내와 가족의 마음이 느껴졌어요. 함께 이해하고 지지하는 모습이 정말 따뜻하네요. 힘내세요!💛,3주 전,0,UgyNBbyglUG37gkRKP94AaABAg
@TV-kl1ks,"겉으로는 아무 일 없어 보이던 일상 속에 우울증이 스며들어 있다는 설정이 마음을 오래 붙잡았습니다. 주혜의 감정은 크지 않게, 하지만 분명하게 다가오고, 인혁의 곁을 지키는 태도는 과장되지 않아 더 현실적으로 느껴졌습니다.저의 곁에 누군가 있다는것이 행복하게다가오네요",3주 전,0,UgwpQodDF54VSKyOtKJ4AaABAg
@김예진진진,"참여완료
남편도 노력이 많으시네요
보건복지부tv 안녕하세요? 좋아요 꾸욱, 주변 응원처럼 저도 동참합니다. 
참여하면서 더많이 알아가게되고 더 궁금해지는 시간들이네요. 
관련 내용도 읽으면서 더 가까워지도록 소통 이어갈게요!",3주 전,1,UgyOJpqexsgzFsi3GGJ4AaABAg
@방은희-h6c1h,니나죽지마라 남편아.공부도하지마라고,3주 전,0,Ugz_dhlSTo9h4VUQw2l4AaABAg
@김승용-l6s3v,"참여완료

우울증 잘 극복 이겨내길 기대합니다...
만날 때마다 설레는 이번 시간, 함께하면서 더 친해지는 계기가되네요. 
적극 동참하고 주변에도 입소문도 낼게요. 번창하세요^^",3주 전,0,Ugwgs7UH5axb8D4-YkB4AaABAg
@liver3900,"우울증이 그래도 얌전하게 오셨네요 ㅎㅎ
환자 본인도 가족들도, 뭐든지 터놓는게 좋습니다.
받아주면 해피고, 안받아주면 뭐 ㅎㅎ",3주 전,0,UgxkI1DCV8XFZXZsRrB4AaABAg
@송영임-d3j,마음에 닿는 영상입니다.,3주 전,1,UgzneyddA4IHFxw_I7N4AaABAg
@ulee106,애기가 언니도 아니고 이모란다 ㅋㅋㅋㅋ 보통 아줌마라 하지않냐?,3주 전,1,UgztE1Cv9j5Zouac97t4AaABAg
@OriOriMan,내일도 우리 모두 무탈하길 바랍니다.,3주 전,1,Ugy4p-vZhd6RbkMqUV94AaABAg
@이동선-d2m,"참여완료
역시가 가족의 위로와 응원이 큰 힘이 된다는 것을 느끼게 되었네요.",3주 전(수정됨),1,Ugx4uGKHKFYTHpTEG-l4AaABAg
@zoshrtm,참여완료,3주 전,0,UgwM_oSebg-QhZx448V4AaABAg
@삐쓰삐스삐쓰,이거 진짜 피말리는데,3주 전,0,Ugxja8HAyKI0fQehE-F4AaABAg
@hsh_5806,댓글보고 위로받고 갑니다..ㅋㅋ 내남편만 공감능력없고 사회성 없는게 아니구나~ 그냥 개무시하고 삽니다,3주 전,0,UgxtIIIW-2S2vuGwbId4AaABAg
@catbus86,참여완료❤,3주 전,0,UgxL6GYxZomE2HERIyd4AaABAg
@아이언혁,혼자가 아니라는 메시지가 조용하지만 분명하게 전해졌습니다. 이 영상이 누군가에게는 큰 위로가 되길 바랍니다.,3주 전,0,Ugx_3ELnifSjaCwkA2N4AaABAg
@cjazzcjazzcjazz,우울증은 개인의 의지 문제가 아니라 곁에서 함께 견뎌주는 이의 온기가 필요한 질환이죠. 서로의 아픔을 투명하게 공유할 때 비로소 진정한 치유의 빛이 스며들 겁니다. 물론 말처럼 쉽지 않죠. 우울증은 마음의 나약함이 아니라 뇌 속 호르몬과 신경전달물질의 균형이 잠시 무너진 상태일 뿐이죠. 체계적인 치료와 약물의 도움으로 그 불균형을 바로잡으면 굳게 닫혔던 마음의 문도 다시 활짝 열릴 거고요. 꼭 치료 받으세요~!!,3주 전,0,UgymedTyOsRSgI4fZoN4AaABAg
@xavi5793,"결혼생활 16년차, 중3, 중1 자녀를 둔 올해 42세 남성 입니다.
아무리 실화를 모티브 했다고 하지만, 현실은 조건/상황/각자의 성격/가치관 등이 틀리기 때문에 절대 쉽지가 않습니다. 결혼을 하기로한 결심의 대부분은 저렇게 서로를 의지하며, 아끼고, 사랑했기 때문입니다. 세상에 힘들지 않은 사람들이 어디 있겠습니까.. 다만 힘든 정도 차이겠지요..
우울증은 절대 병이 아닙니다. 불치병이 아니니 시간이 걸리겠지만 분명히 긴 터널 속 끝에 환한 빛이 기다리고 있을겁니다. 저 역시 어제도 오늘도 내일도 긴 터널의 끝을 향해 천천히 걷고 있을겁니다.",3주 전,0,Ugyc2BPJH6KcV5vsNCx4AaABAg
@pure5567,"참여완료
우울증을 이겨내고 극복해간 이야기까지 
관련 컨텐츠도 잘 읽게되고 주변에 입소문도 빵빵 터트립니다 
관련 내용 구독도 하고 전해요 올해도 잘 지내고 내년도 자주 소통하면서 지낼게요
 건강하고 즐거운 하루되세요^^",3주 전(수정됨),1,Ugw5JulPmU02u0MXfYV4AaABAg
@공수거3,찡하네요😢 우울증으로 힘드신분들이 109로 도움받는데 망설이지 않으셨으면 좋겠어요❤,3주 전(수정됨),2,UgyvFASLDV_KmH7HA4J4AaABAg
@수제비밀,저런 사람이 곁에 있다는 건 정말 큰 축복이겠지요,3주 전,0,UgxiwkV3Jk1byjfb5mN4AaABAg
@이찬희-s3e,참여완료,3주 전,0,Ugzzpaw6rMmJoo-8QfZ4AaABAg
@박성열-z3s,"참여완료 
우울증을 잘 극복하고 이겨내길 응원해요
보건복지부 이번 기회로 참여하면서 많은 자료들 보게되네요 올한해 자주 소통하면서 
더 뜻깊게 지냈어요 앞으로도 쭈욱 함께하면서 관련 내용들도 읽고
 주변에 입소문도 많이 전할게요 오늘도 좋은 하루입니다!",3주 전,0,UgwUcSU1mjBrmsDN1lN4AaABAg
@hasooeunn8486,참여완료,3주 전,0,Ugz9Fc6NSbk9m998GPF4AaABAg
@김세수-d9n,"참여완료

우울증 극복하고 잘 이겨내는 마음 그려가요
보건복지부tv 워낙 다양하게 알고 있는 곳이라 기능도 좋고 
디자인, 기능개선이 많이 이루어졌네요 
고객과도 매번 소통하며 자리매김하는 곳 응원팍팍 기운팍팍!",3주 전(수정됨),0,Ugwef42ieAlTXmxB_q54AaABAg
@imdlwns,좋은 드라마네요. 작은 관심이 필요합니다.,3주 전,0,UgxWFzRfhy-2QHU0Azh4AaABAg
@05.daily_24,짧지만 메시지가 분명해서 끝까지 보게 됐어요. 우울증을 개인 문제가 아니라 함께 바라봐야 할 문제로 느끼게 해준 영상이었습니다.,3주 전,0,UgztpTfWbtpUf2Qcs-J4AaABAg
@smj.정인0314,일상 속에서 충분히 일어날 수 있는 이야기라 공감됐습니다. 이런 영상이 더 많이 알려졌으면 합니다.,3주 전,0,UgwDdI2aAgXvrKrUA7d4AaABAg
@lovetyme,"보고 마음이 찡했습니다. 혼자 고민하다가 극단적인 생각 드는 분들, 망설이지 말고 꼭 전화 한 통이라도 해보셨으면 해요. 당신의 잘못이 아니라는 말, 누군가는 꼭 해주고 싶어 한다는 걸 잊지 마세요.",3주 전,0,Ugw0Lm8Y_98Ku4iOtvV4AaABAg
@티니위니012,"보건복지부에서 이런 영상을 만들었다는 게 참 다행이다 싶어요. 
우리 사회가 아직 정신질환에 대해서 색안경 끼고 보는 게 많은데, 이런 고퀄리티 드라마가 많이 나와서 인식이 좀 바뀌었으면 좋겠네요",3주 전(수정됨),0,UgywrKKJ9LgfvuxbK7N4AaABAg
@KDG_80_17,"드라마 형식이라 몰입해서 보게 됐고, 자연스럽게 메시지가 전달돼서 좋았습니다.",3주 전,0,UgzlxG3hwmWf04mOE014AaABAg
@도기수05,저희 어머니도 우울이 심하셨어요. 왜 그때는 화만내고 짜증만 냈을까요? 나도 이 남편처럼 참고 기다려줄걸...눈물이 나네요.,3주 전,0,Ugw6eCqVuaPIiswjOIN4AaABAg
@신우성-q6l,너무나 감정이입이 되는 영상 감사드립니다. 109 꼭 기억할게요,3주 전,0,UgzsVHsMb0M0Wuy6r6J4AaABAg
@김마중-l8f,"15:46 다음에는 꼭 얘기해줘
구독 좋아요 보건복지부tv 나만 알고있는 줄알았는데 벌써 주위에서도 많이알더라구요 
올 한해도 함께하며 승승장구해랏! 얍!",3주 전,1,UgzOqYXdAzg-TJXhsm54AaABAg
@nare13579,좋은 영상이네요 우울증과 가족에 대해 다시 생각해보게됩니다 감사합니다!,3주 전,0,UgyGhPHSccL2iwGPaqF4AaABAg
@haikim1075,"누군가 옆에 있다는게 너무 힘이 될거같아요...
하지만 현실은 없네요
하지만 좋은 영상 잘봤습니다!!!",3주 전,0,UgxqeOqI73cKrtCpuAV4AaABAg
@이미정정-k9k6e,"우울증을 잘 이겨내길 바랍니다
응원합니다 힘내세요!
팔로우하고 참여해요 게시물 좋아요 꾸욱, 
좋은 날들 희망가득한 날들 함께 그려가요 ,",3주 전,0,Ugx2zm_tV5Qn3-Sd0694AaABAg
@bongpodo,"참여완료!
우울로 인해 힘든 시간을 보내시는 분들, 주변 가족들에게 진심으로 따뜻한 손길을 내어드리고 싶어요",3주 전,0,UgwZLS7ICkoEhK0hYoR4AaABAg
@이정미-y544,"우울증에 대한이해 극복하는 모습도 멋져요
주변에 소식도 전해요 요즘 대표 널리 사랑받는 사이트에요. 
공유하여 널리 소식 전하여 올 한해 귀사의 무궁한 발전 
함께 응원합니다. 힘내요 아자아자!",3주 전,1,UgzcBMBcujUcfI1BiKl4AaABAg
@고요한구름k,우울증을 단순히 마음의 문제로 치부했던 제 자신을 돌아보게 되네요 괜찮다는 말 뒤에 숨겨진 진심을 알아봐 주는 한 사람의 힘이 얼마나 큰지 배우고 갑니다 저도 주변의 소중한 사람들에게 인혁이 같은 든든한 버팀목이 되어주기로 다짐해 봅니다,3주 전,1,UgzKqLquU-Ey0YiTY3Z4AaABAg
@Ceifeed,광고 보다가 끝까지 다 봤네요 예전으로 돌아갈 수 있을까라는 대사가 참 먹먹합니다 우울증은 개인의 의지가 아니라 주변의 따뜻한 시선과 기다림이 정말 중요하다는 걸 다시금 느껴요. 지금 힘든 시간을 보내는 분들에게 이 영상이 작은 토마토 꽃 같은 희망이 되었으면 좋겠습니다,3주 전,0,UgzQzoV1R8TuUkXIUcR4AaABAg
@samuel84628,서지우 두고 바람핀 대상이 우울증 걸린 유부녀 였니?😵,3주 전,0,UgyTsSiUXgVDtU4JHDx4AaABAg
@아아-z9y5h,"외상후 스트레스 장애로 인한 불면증과  우울증이랑 같이산지 십년째 됩니다.. 음.,, 영상에서 말하고자 하는바가 뭔지 잘 모르겠네요... 알듯말듯합니다... 지탱해주는 가족과 이웃이 되자? 아님 속마음을 털어놓자???",3주 전,0,UgwXotk5iWVbL1FaxW14AaABAg
@yonilee80,병원가고 약 먹으면 됌,3주 전,0,UgwPsYZIVYEUMJmAoYJ4AaABAg
@또울어,참여완료,3주 전,0,Ugx_t3Q8pqyeLn55Wq94AaABAg
@etc2858,"보는것만으로도 숨이 턱턱 막히는 상황이네요. 너무 힘든데 힘들다고 이야기할 곳 없고 속으로 삼켜야하는게 당연한 것처럼, 다들 그렇게 산다고 그냥 넘어가다가 언젠가는 넘어지는 것 같아요. 그래도 누군가 넘어지는 나를 잡아준다는게 정말 큰 위로가 되는것 같네요. 혼자라면 버티기 정말 힘든 것 같은데 서로가 있어서 잘 이겨내는 마지막 모습이 너무 좋네요.",3주 전,1,UgxoG5pSIECK-4Agfi14AaABAg
@대한민국둘째,"영상을 보는 내내 아내의 아픔을 전문적으로 이해하려 노력하고, ""괜찮다""는 말 뒤에 숨겨진 진심을 세심하게 찾아내려는 남편의 모습에 미친 듯이 눈시울이 붉어졌어요. 
특히 ""내가 당신에게 그런 사람이 될 수 있지 않을까 하는 작은 확신""이라는 대사는 제 심장을 전문적으로 관통하는 미친 듯한 감동이었답니다!! 
2026년 붉은 말의 해에는 우리 주변의 소중한 사람들이 ""나 힘들어""라고 말할 때, 우리가 먼저 세심하게 그 손을 잡아주는 전문적인 사랑을 실천했으면 좋겠어요!! 🐎💖✨",3주 전,0,UgyrBLdS40EOpREX8H54AaABAg
@breath1446,이런 접근 좋네요~ 보건복지뷰 파이팅~,3주 전,0,UgwWWmCj2a_A2bVfwuB4AaABAg
@목만치,"이게 실화를 모티브로 한거라구요
실제로 남편이 저 정도면 낫을 수 있을 것 같아요",3주 전,0,UgyswWTVr6NLwi286i54AaABAg
@우승양-t7v,참여완료❤,3주 전,0,Ugz4LCaAlHyMzIrl--14AaABAg
@lbhk4315,"실제 드라마 같은퀄리티
연기력도 그렇고 메시지가 확 와닿는듯",3주 전,0,UgyxzQ-MTvHcCY-4K9F4AaABAg
@paind9,"영상이 우울증을 겪는 마음을 섬세하게 그려내, 단순히 개인의 의지가 아닌 전문가의 도움과 주변의 따뜻한 지지가 얼마나 중요한지 다시금 깨달았어요. 
모든 우울증 환우분들과 가족분들을 저도 마음 깊이 응원하겠습니다. 힘내세요! 😊",3주 전,0,UgwW-4qkOjMWWIV5Zdh4AaABAg
@허푸허푸,"저런남편을 찾는 사람들은
 본인의 몸과마음 그리고
그런사람을 만날 준비가된건지 생각해보세요 
 이겨내고 싸워 극복하여
 비관적인 삶에서 벗어나려 힘써보세요 
 아무것도 하지않으면
변하는게 없습니다.",3주 전,0,UgzyDHHNM_9eLf-iQbF4AaABAg
@병기-j7c,참여완료,3주 전,0,UgxHK_521UIDqSscNoJ4AaABAg
@이용호-y1v,참여완료,3주 전,0,UgyyvyN2xuUOPWZmqml4AaABAg
@poohi,참여완료,3주 전,0,Ugzwec0t6c69FsXN_fZ4AaABAg
@jy2yr,참여완료,3주 전,0,UgwLyCQlUGtX-gJ5AVl4AaABAg
@김준호-i1w2z,"우울증에 대한 마음이 사라지네요 ㅎㄷㄷ
유용한 내용들이 많았어요 앞으로도 서로 소통하는 내용 들로 가득하고 
주변 지인들에게도 입소문 널리 퍼트릴게요 2026년에도 흥해랏!얍얍!!",3주 전,0,UgyrebDlbcgRMUmx8g94AaABAg
@rose0920jyh,"그쵸.. 댓글처럼 대부분 신랑들은 '상담 받아라! 너만 힘드냐 나도 힘들다.' 그러겠죠.. 임신 기간에도 호르몬 변화 못 느꼈는데, 출산 14일.. 조리원에 있는데 첫날부터 눈물이 왕왕.. 이 영상 보는데 눈물이 왕왕.. 신랑에게 기대봤자 더 스트레스 받아서 혼자 왕왕 울면서도 잘 이겨내고 있는데, 우울증까진 아니어도 이렇게 힘든데.. 우울증 걸린 사람들은 얼마나 더 힘들까요..😢 우울증 걸린 사랑하는 아내를 위해 쓴 일기를 보고 힘을 내는 우울증 걸린 아내.. 신랑의 사랑의 힘이 치유가 되는데, 신랑들이 알았으면 좋겠네요~ 의지할 사람이 사랑하는 신랑밖에 없는데..❤",3주 전(수정됨),7,Ugy13pMfV75Nc2Xqmu14AaABAg
@jaejoo_1177hm,"22분  집중하며 여러 생각을 하게 되네요.
현대인이라면 많이들 겪는 우울증이지만 주변에서 이해는커녕 게으름병, 신간이 편해서 그런다느니 말이 많은데 저렇게 터놓기기 쉽지 않지요. 기다려주지도 않고. 숏드라마로 누군가가 위로받고 공감받았으면 좋겠어요",3주 전,0,UgyVTG7h5gV3pqZ28WZ4AaABAg
@이광수-w4r,"우울증은 혼자 싸우는 것이 아니라, 곁에서 묵묵히 들어주고 함께 있어 주는 '우리'의 힘, 관심으로 이겨낼 수 있다는 것을 다시 한번 느낄 수 있었네요. “당신의 따뜻한 관심이 누군가의 하루를 지켜줍니다”는 메시지가 일상의 관심이 곧 예방과 회복의 시작이 될 수 있음을 잘 나타내는 것 같습니다.",3주 전,0,UgwgmcqcrzXZtCYr1b54AaABAg
@아아-z9y5h,그냥 모든게 공허하고 무의미해요 나를 괴롭게한 내가 괴롭게한 모든 시간들을 되돌릴수없고 돌아갈수없으니까 아무것도 하고싶지 않은데..,3주 전,0,UgwXotk5iWVbL1FaxW14AaABAg.ARyEmiktUkyARyFLaTVHYa
@ray7486-,"보건복지부 숏드라마 「아내가 우울증에 걸렸어요」를 보고 마음이 많이 울렸습니다. 평범한 일상 속에서도 누구에게나 찾아올 수 있는 우울증이라는 현실을 솔직하게 보여주면서, 아내 주혜와 남편 인혁이 서로를 이해하고 보듬어가는 모습이 얼마나 소중한지 다시금 느낄 수 있었습니다. 영상을 보면서 나 또한 주변 사람들의 작은 마음 상태와 안부를 더 세심하게 살피고, 어려움을 겪는 이들에게 조금이라도 힘이 되는 존재가 되어야겠다는 다짐이 생겼습니다. 혼자 고민하거나 망설이는 사람에게 관심을 갖고 따뜻하게 다가가는 것이 얼마나 큰 힘이 되는지도 깨달았습니다. 앞으로 주변을 향한 작은 관심과 배려를 실천하며, 누군가의 하루를 지켜주고 응원할 수 있는 사람이 되도록 노력하겠습니다. 필요할 때 주저하지 않고 109 같은 전문 도움을 안내하며, 사회 전반에 공감과 이해가 퍼지길 응원합니다.",3주 전,0,Ugzb_5AONd4VeLE8zCZ4AaABAg
@안전표시등,"우울증을 이겨 내기 위한 과정은 힘들어 보입니다
주변 분들의 도움이 필요하며 기관에게 손을 벌려도 되지만 결국 어둠에서 빛속으로 나오기 위한 행위는 나 자신의 의지가 제일 우선 같아요",3주 전,0,UgwBHbnI6NENsaWf0Rl4AaABAg
@동아-r5t,"오늘도 마음을 숨기며 버티고 있을 수많은 '남편'과 '아내'분들, 여러분은 혼자가 아닙니다. 이 영상이 많은 분들에게 따뜻한 위로가 되었으면 좋겠네요.",3주 전,0,Ugx8VgMCZ6KrmJGyrhd4AaABAg
